user_id,hero_id,id,num_games,num_wins,kda_ratio
1254,34,1254_34,71,45,3372.5910064
1254,27,1254_27,64,38,1965.973535
1254,74,1254_74,49,25,3201.3422819
1254,13,1254_13,48,28,3448.7632509
1254,11,1254_11,36,14,2344.4444444
1254,88,1254_88,34,18,2164.5021645
1254,17,1254_17,32,19,3661.5384615
1254,114,1254_114,31,12,2037.2670807
1255,82,1255_82,530,356,2318.1278213
1255,8,1255_8,266,144,2604.978355
1255,48,1255_48,170,90,2524.6671887
1255,1,1255_1,148,78,2375.4385965
1255,46,1255_46,125,66,2483.7117473
1255,13,1255_13,118,56,2315.2838428
1255,17,1255_17,75,52,3354.9920761
1255,11,1255_11,73,38,2004.4052863
1255,76,1255_76,68,38,2497.3166369
1256,86,1256_86,258,152,2949.0278507
1256,39,1256_39,239,122,3945.7956915
1256,11,1256_11,200,103,2763.5087719
1256,7,1256_7,110,64,2649.5215311
1256,21,1256_21,104,55,3220.0598802
1256,48,1256_48,101,56,3534.8837209
1256,13,1256_13,98,49,3991.2891987
1256,26,1256_26,97,51,2120.3931204
1256,28,1256_28,96,58,3066.4780764
1257,11,1257_11,413,218,3043.4514638
1257,7,1257_7,380,181,2736.2705554
1257,17,1257_17,349,206,3608.6355786
1257,46,1257_46,261,154,3575.8254057
1257,10,1257_10,238,129,3965.5172414
1257,1,1257_1,237,112,2390.1251739
1257,18,1257_18,186,115,3267.826087
1257,9,1257_9,132,68,3113.1498471
1257,48,1257_48,119,72,3002.8129395
1258,14,1258_14,352,187,2339.3063584
1258,32,1258_32,273,158,3552.2540984
1258,36,1258_36,68,38,3553.6585366
1258,26,1258_26,59,30,2436.123348
1258,63,1258_63,52,34,3947.6744186
1258,93,1258_93,49,26,3678.700361
1258,71,1258_71,26,13,2971.0743802
1258,41,1258_41,25,12,3016.1290323
1258,21,1258_21,22,12,3226.6666667
1259,74,1259_74,194,130,3635.3762607
1259,82,1259_82,94,57,2440.4609475
1259,107,1259_107,77,39,2449.339207
1259,39,1259_39,49,24,2955.1122194
1259,7,1259_7,37,18,2124.2937853
1259,11,1259_11,35,14,2321.0332103
1259,34,1259_34,31,17,2625
1259,25,1259_25,29,20,3399.0610329
1259,14,1259_14,29,18,2398.4063745
1260,74,1260_74,245,128,4484.3260188
1260,11,1260_11,215,132,4445.6993918
1260,46,1260_46,79,52,5044.5682451
1260,34,1260_34,69,34,4201.5503876
1260,18,1260_18,55,31,4501.6949153
1260,113,1260_113,51,25,3753.4246575
1260,106,1260_106,51,31,5758.6206897
1260,39,1260_39,49,25,5323.0088495
1260,93,1260_93,49,28,4482.8897338
1261,74,1261_74,499,250,3888.9757623
1261,34,1261_34,398,243,4128.8036682
1261,17,1261_17,378,216,4454.3185223
1261,11,1261_11,221,100,2760.2179836
1261,93,1261_93,197,109,3931.2217195
1261,23,1261_23,167,85,3585.6299213
1261,76,1261_76,166,99,4242.2434367
1261,1,1261_1,162,96,3408.0779945
1261,35,1261_35,137,83,3207.2649573
1262,98,1262_98,435,260,3400
1262,8,1262_8,429,252,4033.9550455
1262,93,1262_93,329,194,4612.6066973
1262,1,1262_1,263,147,4318.3632734
1262,12,1262_12,239,141,4247.9856759
1262,95,1262_95,226,120,3994.8186529
1262,54,1262_54,219,133,4606.1946903
1262,44,1262_44,210,121,4035.4978355
1262,88,1262_88,190,109,3164.4374508
1263,17,1263_17,644,373,3911.3358419
1263,75,1263_75,288,158,2783.2512315
1263,67,1263_67,236,146,5479.9072643
1263,22,1263_22,194,125,4392.6661574
1263,8,1263_8,163,86,3014.7058823
1263,54,1263_54,154,77,3401.4002334
1263,14,1263_14,151,73,2273.929471
1263,1,1263_1,132,74,3558.7301588
1263,108,1263_108,129,77,3066.4335664
1265,74,1265_74,897,509,3585.1851852
1265,13,1265_13,636,383,3909.7669807
1265,17,1265_17,566,297,3624.1523213
1265,11,1265_11,337,167,2719.2468619
1265,39,1265_39,332,165,3777.4974773
1265,48,1265_48,300,170,3393.5860058
1265,46,1265_46,247,155,3364.806867
1265,72,1265_72,179,88,3259.0949423
1265,97,1265_97,178,104,3993.2756965
1266,65,1266_65,406,213,3325.3388947
1266,69,1266_69,258,147,2815.7894737
1266,114,1266_114,219,113,3001.9047619
1266,75,1266_75,208,119,2998.5984583
1266,88,1266_88,191,110,2790.3458213
1266,9,1266_9,182,92,3456.6210046
1266,7,1266_7,179,102,2665.6649136
1266,28,1266_28,165,93,2505.6360708
1266,51,1266_51,151,83,2751.618123
1267,34,1267_34,308,160,3250.990099
1267,11,1267_11,262,114,2471.7557252
1267,39,1267_39,217,105,3429.6397009
1267,106,1267_106,163,79,3534.591195
1267,93,1267_93,149,72,3332.9621381
1267,98,1267_98,148,83,2243.2432432
1267,46,1267_46,141,74,3062.0525059
1267,17,1267_17,130,70,2961
1267,25,1267_25,129,65,2648.9795918
1268,23,1268_23,2637,1453,2788.1548975
1268,14,1268_14,2107,1167,1931.5649172
1268,62,1268_62,828,488,2448.1457171
1268,36,1268_36,551,292,2341.7556088
1268,25,1268_25,420,191,1888.5090718
1268,9,1268_9,388,205,2489.7807507
1268,21,1268_21,283,133,1909.5238095
1268,2,1268_2,278,139,2178.1021898
1268,73,1268_73,273,145,2523.3243968
1269,26,1269_26,1979,1037,2501.5812777
1269,101,1269_101,834,430,2981.6513761
1269,95,1269_95,668,406,3468.6663096
1269,75,1269_75,354,175,2673.807599
1269,14,1269_14,354,177,2980.0742992
1269,63,1269_63,313,197,4289.2459827
1269,18,1269_18,262,142,3428.6600497
1269,74,1269_74,248,118,3452.3095381
1269,10,1269_10,230,104,3821.3991769
1270,14,1270_14,1559,909,2593.4213313
1270,57,1270_57,342,187,2993.3586337
1270,51,1270_51,214,121,2676.1111111
1270,20,1270_20,209,122,2545.1825254
1270,11,1270_11,207,91,2626.4908977
1270,16,1270_16,202,113,2597.2738538
1270,15,1270_15,184,94,3452.7272727
1270,5,1270_5,176,95,2255.9681698
1270,44,1270_44,172,82,3539.9393327
1272,51,1272_51,481,289,2716.1685102
1272,21,1272_21,199,101,2000.5707763
1272,98,1272_98,182,105,2393.6430318
1272,8,1272_8,129,77,2499.4523549
1272,41,1272_41,119,62,2259.5837897
1272,2,1272_2,117,74,2219.7159566
1272,95,1272_95,102,66,2099.2462312
1272,39,1272_39,101,50,2657.8313253
1272,67,1272_67,89,56,3636.8960468
1273,55,1273_55,742,433,3912.7320955
1273,26,1273_26,381,196,2539.3963152
1273,53,1273_53,366,175,3079.5262268
1273,52,1273_52,252,135,2612.7906977
1273,1,1273_1,251,139,4177.4193548
1273,8,1273_8,237,122,3689.2502258
1273,50,1273_50,237,133,2919.0311419
1273,54,1273_54,235,131,3610.4129264
1273,38,1273_38,222,130,3287.0065789
1274,70,1274_70,2162,1241,2302.2894084
1274,103,1274_103,1412,716,2252.7166531
1274,52,1274_52,433,228,1827.3688491
1274,99,1274_99,156,78,2162.7906977
1274,18,1274_18,43,26,2072.0221607
1274,33,1274_33,27,11,1800.7662835
1274,41,1274_41,23,9,1392.1568627
1274,1,1274_1,19,9,1759.2592593
1274,47,1274_47,19,8,2107.1428571
1275,16,1275_16,157,85,3079.7285836
1275,13,1275_13,146,82,3295.0513539
1275,74,1275_74,141,71,3287.6847291
1275,14,1275_14,95,46,3081.0810811
1275,107,1275_107,92,43,2328.0721533
1275,106,1275_106,83,52,4476.6839378
1275,98,1275_98,82,49,3232.0117474
1275,17,1275_17,81,45,4080.1526717
1275,41,1275_41,76,41,3676.4091858
1277,8,1277_8,79,46,3771.6049383
1277,95,1277_95,69,45,3795.4545455
1277,1,1277_1,63,39,3686.9918699
1277,18,1277_18,32,21,3955.6962025
1277,46,1277_46,30,23,3886.6666667
1277,11,1277_11,29,23,3969.1358024
1277,27,1277_27,29,17,1916.0839161
1277,14,1277_14,27,11,2016.025641
1277,93,1277_93,25,16,3533.3333333
1278,109,1278_109,138,93,3446.406053
1278,54,1278_54,40,21,9409.5238095
1278,63,1278_63,37,16,4590.6735752
1278,8,1278_8,30,20,4015.503876
1278,48,1278_48,27,17,3244.7552448
1278,66,1278_66,23,13,5011.904762
1278,17,1278_17,17,8,2933.3333333
1278,39,1278_39,14,11,6810.3448275
1278,14,1278_14,11,8,2842.6966292
1279,2,1279_2,314,189,3080.5426028
1279,87,1279_87,284,158,2875
1279,8,1279_8,208,114,4019.6428572
1279,44,1279_44,130,77,4284.015852
1279,93,1279_93,126,69,3698.2543641
1279,18,1279_18,114,61,3953.5928144
1279,21,1279_21,109,67,4021.4723926
1279,1,1279_1,98,56,3676.2295082
1279,48,1279_48,89,44,3755.4671968
1281,59,1281_59,363,247,3659.7938144
1281,107,1281_107,270,145,2945.2495974
1281,56,1281_56,91,46,4236.9791666
1281,71,1281_71,72,36,3216.890595
1281,84,1281_84,62,32,2530.9278351
1281,93,1281_93,56,30,4458.6466165
1281,87,1281_87,55,26,2687.5
1281,4,1281_4,51,30,3916.6666667
1281,42,1281_42,47,23,5341.968912
1282,9,1282_9,297,160,3504.1322314
1282,87,1282_87,290,167,2610.8439003
1282,62,1282_62,269,167,2966.7221298
1282,57,1282_57,116,70,2230.7692308
1282,5,1282_5,116,67,2138.5927505
1282,21,1282_21,115,53,2827.3504274
1282,50,1282_50,111,55,1965.7631954
1282,84,1282_84,106,65,2904.4585987
1282,100,1282_100,105,50,2458.8100687
1283,62,1283_62,464,299,2802.3872679
1283,93,1283_93,380,206,3821.9800182
1283,65,1283_65,326,201,3748.9384289
1283,69,1283_69,288,184,3634.6938775
1283,54,1283_54,284,173,3791.6385705
1283,88,1283_88,251,153,3307.4141049
1283,1,1283_1,242,132,3656.833825
1283,97,1283_97,214,113,2553.868402
1283,51,1283_51,214,121,2592.272203
1285,9,1285_9,240,140,4433.6099585
1285,22,1285_22,133,95,5926.6572637
1285,74,1285_74,128,57,3834.2465753
1285,87,1285_87,77,41,3161.3508443
1285,7,1285_7,72,47,3455.7823129
1285,79,1285_79,65,34,2841.0596027
1285,51,1285_51,62,40,2742.2680412
1285,27,1285_27,49,21,1783.6734694
1285,57,1285_57,44,26,3316.9642857
1286,74,1286_74,341,187,3827.5058275
1286,11,1286_11,204,108,2978.8918206
1286,82,1286_82,145,82,3028.4872298
1286,92,1286_92,112,71,4213.9534884
1286,39,1286_39,96,50,4141.1564626
1286,113,1286_113,96,65,4157.4539363
1286,17,1286_17,90,56,3658.692185
1286,93,1286_93,75,42,2965.5172414
1286,13,1286_13,70,40,4366.5158371
1289,14,1289_14,784,400,2294.3488278
1289,75,1289_75,498,289,2828.4023669
1289,8,1289_8,485,279,3229.4966561
1289,84,1289_84,217,131,2652.8370958
1289,47,1289_47,174,99,3019.0146932
1289,44,1289_44,168,85,3039.9666944
1289,74,1289_74,156,70,2376.3779528
1289,50,1289_50,154,82,1984.4155844
1289,93,1289_93,154,79,3227.5510204
1291,80,1291_80,480,273,4509.3729799
1291,107,1291_107,251,124,2812.1242485
1291,114,1291_114,235,129,3501.0006671
1291,25,1291_25,85,49,3428.5714286
1291,104,1291_104,52,27,2660.9195402
1291,7,1291_7,47,28,3030.6748466
1291,11,1291_11,43,21,2871.1864407
1291,87,1291_87,30,17,3038.6266094
1291,78,1291_78,26,16,3912.7516778
1292,11,1292_11,625,303,2675.7352941
1292,23,1292_23,604,313,3474.777448
1292,10,1292_10,469,238,3429.3501048
1292,58,1292_58,447,231,3326.6438941
1292,34,1292_34,434,223,3387.434555
1292,14,1292_14,409,204,2325.0073465
1292,62,1292_62,388,232,3721.1538461
1292,25,1292_25,380,200,3151.8778374
1292,2,1292_2,360,181,2330.1196808
1294,9,1294_9,534,321,3714.8190695
1294,51,1294_51,427,251,3309.2967819
1294,74,1294_74,391,215,3716.7070218
1294,11,1294_11,327,201,3352.3270987
1294,53,1294_53,302,161,3018.574514
1294,39,1294_39,203,107,3723.155588
1294,34,1294_34,170,98,3630.0777874
1294,17,1294_17,170,98,3995.5357143
1294,25,1294_25,137,69,3052.4934383
1295,7,1295_7,107,60,3202.8526149
1295,1,1295_1,89,52,4599.1735537
1295,34,1295_34,65,49,5822.2222221
1295,93,1295_93,51,32,6500
1295,53,1295_53,49,23,3042.4028269
1295,23,1295_23,39,16,3152.1739131
1295,4,1295_4,39,24,5049.4505494
1295,71,1295_71,39,25,3333.3333333
1295,104,1295_104,36,17,2357.6923077
1296,74,1296_74,337,164,3206.6883419
1296,14,1296_14,224,113,2476.3757643
1296,11,1296_11,200,99,2812.4547429
1296,39,1296_39,142,65,3384.6153846
1296,7,1296_7,135,73,2761.487965
1296,82,1296_82,120,59,2010.0806452
1296,13,1296_13,111,52,3451.5706806
1296,107,1296_107,105,51,2802.1454112
1296,73,1296_73,96,56,2915.9544159
1297,11,1297_11,328,169,3248.7119438
1297,39,1297_39,309,162,4001.6189962
1297,46,1297_46,297,171,3873.3333333
1297,119,1297_119,222,141,3676.0242792
1297,13,1297_13,180,89,3759.2752373
1297,14,1297_14,168,84,2134.2534504
1297,44,1297_44,160,91,3467.4556213
1297,36,1297_36,156,93,3500
1297,25,1297_25,155,80,2804.7285464
1299,67,1299_67,336,210,4926.5962796
1299,102,1299_102,305,207,3343.9306359
1299,86,1299_86,202,104,2137.2863248
1299,1,1299_1,140,74,2591.4994097
1299,44,1299_44,138,79,3498.9200864
1299,79,1299_79,130,74,2238.1386861
1299,21,1299_21,126,61,2776.1006289
1299,18,1299_18,123,71,2499.4450611
1299,42,1299_42,122,75,4151.2261581
1301,74,1301_74,587,318,4280.6191117
1301,9,1301_9,587,326,3851.0439389
1301,46,1301_46,440,255,4230.2513465
1301,13,1301_13,277,138,3882.1316614
1301,39,1301_39,229,136,3896.9380134
1301,14,1301_14,205,94,2415.4103852
1301,21,1301_21,184,69,2714.7410359
1301,51,1301_51,167,87,2936.1198738
1301,53,1301_53,164,78,2441.7129263
1303,113,1303_113,578,319,3490.5286967
1303,111,1303_111,549,288,2640.1515152
1303,102,1303_102,442,274,2848.3647175
1303,110,1303_110,191,101,3008.4415585
1303,30,1303_30,141,85,2455.6213018
1303,64,1303_64,134,71,2766.1538461
1303,75,1303_75,126,64,2802.7522936
1303,79,1303_79,113,63,2253.36091
1303,88,1303_88,112,63,2297.3856209
1305,93,1305_93,112,66,3751.5923567
1305,4,1305_4,110,73,3465.7534247
1305,120,1305_120,101,57,2526.8292683
1305,74,1305_74,77,37,3347.1223022
1305,7,1305_7,76,42,2397.9289941
1305,14,1305_14,74,44,1870.6140351
1305,23,1305_23,71,35,3566.6041276
1305,98,1305_98,70,41,2551.0887772
1305,1,1305_1,69,40,3704.6783626
1307,74,1307_74,216,115,3421.8181818
1307,107,1307_107,207,126,3515.4320988
1307,86,1307_86,158,90,2546.191248
1307,9,1307_9,126,68,2971.1649366
1307,8,1307_8,125,66,3209.4972067
1307,34,1307_34,124,52,3052.7522936
1307,21,1307_21,121,59,2953.4883721
1307,82,1307_82,104,55,2657.6687117
1307,14,1307_14,88,36,2554.3478261
1308,14,1308_14,342,200,2630.1134411
1308,8,1308_8,263,137,3531.5457413
1308,59,1308_59,204,129,2707.7872012
1308,93,1308_93,181,95,3468.6924494
1308,1,1308_1,174,98,3389.1625615
1308,44,1308_44,173,100,3191.6524702
1308,41,1308_41,168,92,3476.9392033
1308,10,1308_10,165,97,4713.8810198
1308,54,1308_54,132,72,3911.5323854
1309,34,1309_34,250,148,4199.4698476
1309,11,1309_11,232,125,3159.0194846
1309,7,1309_7,219,120,3040.2193785
1309,8,1309_8,145,70,3564.1677255
1309,14,1309_14,145,69,2477.3071104
1309,97,1309_97,135,66,2933.7899543
1309,86,1309_86,130,74,2380.8630394
1309,93,1309_93,128,79,4303.0726257
1309,76,1309_76,111,74,3640.4494382
1311,51,1311_51,364,188,2909.4707521
1311,14,1311_14,309,156,2134.2209428
1311,71,1311_71,206,121,2982.2654462
1311,44,1311_44,183,78,2307.057057
1311,21,1311_21,174,93,2639.3700787
1311,88,1311_88,153,89,2791.2663756
1311,36,1311_36,149,94,2859.6037899
1311,2,1311_2,143,79,2229.5081967
1311,22,1311_22,143,92,3511.0701107
1313,74,1313_74,370,183,3925
1313,14,1313_14,305,161,2789.2156863
1313,86,1313_86,297,151,2599.3249759
1313,21,1313_21,238,131,3180.9453471
1313,97,1313_97,204,108,3382.5327511
1313,8,1313_8,188,100,3422.4422442
1313,53,1313_53,179,75,2392.2800718
1313,41,1313_41,173,108,3982.7160494
1313,110,1313_110,171,102,3577.689243
1314,56,1314_56,487,313,3370.8936771
1314,11,1314_11,213,107,2632.7720207
1314,10,1314_10,173,94,3714.7435897
1314,95,1314_95,123,75,2810.7049609
1314,17,1314_17,120,65,2866.2053056
1314,39,1314_39,115,45,2730.3128371
1314,14,1314_14,102,51,1985.9550562
1314,44,1314_44,95,56,3409.8360656
1314,93,1314_93,94,53,2821.7687075
1315,46,1315_46,149,105,6163.0648329
1315,56,1315_56,149,113,5186.1702128
1315,86,1315_86,101,64,2882.179676
1315,11,1315_11,43,30,4657.1428572
1315,25,1315_25,37,23,3676.4705882
1315,8,1315_8,23,14,5481.0126582
1315,39,1315_39,15,8,4319.4444444
1315,95,1315_95,12,7,4400
1315,114,1315_114,11,10,4683.3333333
1316,91,1316_91,542,294,2193.4235977
1316,50,1316_50,534,284,2208.0443828
1316,97,1316_97,317,168,3289.791438
1316,20,1316_20,276,155,2203.2437912
1316,87,1316_87,212,96,2658.4440228
1316,111,1316_111,202,93,2983.5069445
1316,86,1316_86,199,85,2323.086985
1316,79,1316_79,183,77,2293.8105891
1316,90,1316_90,180,101,2834.4895936
1317,22,1317_22,778,510,4862.9508197
1317,100,1317_100,489,290,3584.9212924
1317,45,1317_45,276,179,3883.797054
1317,25,1317_25,241,153,3722.4697645
1317,114,1317_114,237,144,3305.6080655
1317,93,1317_93,193,126,4466.5427509
1317,97,1317_97,160,84,3876.2541806
1317,13,1317_13,136,66,3863.3754306
1317,106,1317_106,132,70,3903.7558685
1318,41,1318_41,682,365,3446.5195246
1318,71,1318_71,632,340,3062.3481781
1318,108,1318_108,346,197,2859.4297149
1318,37,1318_37,326,176,2891.3151365
1318,63,1318_63,321,164,3389.4370284
1318,40,1318_40,255,129,2798.4366276
1318,84,1318_84,237,122,2237.3974209
1318,30,1318_30,231,119,2197.4396849
1318,75,1318_75,228,113,2586.6209262
1319,11,1319_11,217,130,3273.381295
1319,60,1319_60,100,58,3105.5408971
1319,58,1319_58,89,48,3313.1672598
1319,9,1319_9,84,51,3636.5461847
1319,63,1319_63,73,35,3216.6344294
1319,36,1319_36,72,50,3594.37751
1319,8,1319_8,68,36,2896.6292135
1319,25,1319_25,63,32,2658.9595376
1319,74,1319_74,63,30,2789.5878525
1320,110,1320_110,252,166,3478.9317507
1320,40,1320_40,37,22,3216.4948453
1320,7,1320_7,17,11,3577.9816514
1320,98,1320_98,2,1,2277.7777778
1320,64,1320_64,1,0,1300
1320,67,1320_67,1,1,5428.5714286
1320,68,1320_68,1,0,2272.7272727
1320,87,1320_87,1,0,714.2857143
1320,88,1320_88,1,0,2500
1321,34,1321_34,548,315,4335.0748868
1321,74,1321_74,249,146,3289.3590542
1321,82,1321_82,232,115,2517.6119403
1321,14,1321_14,193,112,2324.2165242
1321,113,1321_113,182,106,4554.6415981
1321,17,1321_17,172,104,3622.2961731
1321,11,1321_11,171,89,3060.9865471
1321,25,1321_25,148,76,2480.235492
1321,13,1321_13,113,61,3067.2268908
1322,1,1322_1,344,192,3268.0025047
1322,71,1322_71,328,202,3117.076326
1322,54,1322_54,151,75,3442.6229508
1322,5,1322_5,108,66,2441.8316832
1322,50,1322_50,108,55,2000
1322,93,1322_93,101,43,2785.8099063
1322,87,1322_87,90,43,2471.6494845
1322,42,1322_42,62,34,3436.1702128
1322,44,1322_44,59,36,3052.8846154
1323,58,1323_58,81,63,6302.1582735
1323,61,1323_61,57,36,3437.9562044
1323,34,1323_34,44,43,7554.8780487
1323,120,1323_120,33,20,3674.2857143
1323,11,1323_11,30,21,5118.4210526
1323,74,1323_74,28,20,6777.7777777
1323,114,1323_114,19,16,6144.5783133
1323,56,1323_56,17,15,8630.4347828
1323,45,1323_45,17,13,4060
1325,1,1325_1,238,144,3621.4165261
1325,86,1325_86,170,68,1695.3242836
1325,74,1325_74,146,64,2920.3252032
1325,14,1325_14,102,73,3103.3681765
1325,93,1325_93,99,60,3883.9869281
1325,42,1325_42,82,47,5036.6748166
1325,84,1325_84,74,43,2121.1631664
1325,107,1325_107,72,41,2157.8249337
1325,44,1325_44,68,45,3986.6071429
1326,25,1326_25,1275,660,2905.5185375
1326,23,1326_23,540,272,3794.5917837
1326,14,1326_14,527,272,2381.2772409
1326,9,1326_9,310,165,3243.75
1326,76,1326_76,299,159,2914.3222506
1326,97,1326_97,170,87,2332.8729282
1326,11,1326_11,114,45,2608.6044071
1326,93,1326_93,97,44,3058.739255
1326,21,1326_21,75,30,2449.9089253
1327,8,1327_8,608,326,3474.1404219
1327,74,1327_74,374,185,3583.1630568
1327,84,1327_84,306,167,2702.1276596
1327,9,1327_9,189,100,3372.7436823
1327,39,1327_39,185,93,3864.9328859
1327,86,1327_86,162,80,2538.9266818
1327,44,1327_44,156,82,3241.979835
1327,16,1327_16,153,79,2709.7361237
1327,7,1327_7,135,87,2961.4583333
1328,44,1328_44,133,86,4029.972752
1328,74,1328_74,123,74,3805.5925433
1328,93,1328_93,116,69,3839.6501457
1328,28,1328_28,98,61,3036.3372093
1328,2,1328_2,93,49,3007.8740157
1328,11,1328_11,92,50,3171.1145997
1328,21,1328_21,92,53,3484.2300556
1328,54,1328_54,74,31,3401.179941
1328,23,1328_23,73,46,3899.0384615
1330,74,1330_74,194,89,2641.5362731
1330,1,1330_1,139,75,3563.4441087
1330,11,1330_11,110,53,2584.1694537
1330,114,1330_114,95,57,2995.1040392
1330,44,1330_44,87,53,3115.7894737
1330,34,1330_34,85,41,2418.2561308
1330,48,1330_48,81,41,2619.7440585
1330,76,1330_76,73,37,2503.4602076
1330,93,1330_93,68,33,2923.5412475
1332,5,1332_5,260,149,2859.2725104
1332,9,1332_9,252,139,3491.0136593
1332,86,1332_86,247,121,2407.0034443
1332,64,1332_64,232,125,2993.1693989
1332,26,1332_26,206,110,2418.1064271
1332,84,1332_84,199,129,3638.0697051
1332,20,1332_20,144,84,2982.9242263
1332,50,1332_50,141,83,2656.6186108
1332,57,1332_57,132,81,2142.6426426
1333,93,1333_93,689,373,3571.5513537
1333,42,1333_42,413,248,5056.4730953
1333,8,1333_8,301,157,3806.1968408
1333,1,1333_1,175,92,3078.2122905
1333,10,1333_10,165,99,3968.7137891
1333,81,1333_81,121,72,3422.6646248
1333,34,1333_34,116,79,3450.1187648
1333,104,1333_104,114,56,2644.1136671
1333,70,1333_70,72,34,3191.8103448
1334,76,1334_76,56,35,3264.2642643
1334,39,1334_39,27,20,5930.4347825
1334,11,1334_11,19,10,2602.8368794
1334,1,1334_1,15,11,4647.0588235
1334,4,1334_4,14,9,3405.0632911
1334,95,1334_95,13,9,3000
1334,15,1334_15,12,4,2329.8969072
1334,21,1334_21,11,5,3220.5882353
1334,8,1334_8,9,6,3142.8571429
1336,23,1336_23,589,335,3974.4136461
1336,103,1336_103,164,94,3800.6756757
1336,9,1336_9,139,68,3977.7777778
1336,102,1336_102,125,76,3377.1428571
1336,71,1336_71,112,65,2844.4676409
1336,31,1336_31,103,52,3064.6258503
1336,25,1336_25,102,53,2567.114094
1336,119,1336_119,98,53,3316.3064833
1336,57,1336_57,84,51,1497.4619289
1337,98,1337_98,188,105,3719.1328935
1337,78,1337_78,165,98,4094.8509485
1337,65,1337_65,130,70,3687.8378378
1337,2,1337_2,118,68,3338.3647799
1337,74,1337_74,98,57,4735.5212355
1337,58,1337_58,84,44,3487.3096447
1337,57,1337_57,83,46,2891.8918919
1337,28,1337_28,80,42,2938.5796545
1337,7,1337_7,76,40,2907.9497908
1339,86,1339_86,348,174,2567.7187375
1339,16,1339_16,302,173,2829.7974928
1339,87,1339_87,257,145,2602.5252525
1339,31,1339_31,223,126,2606.4231738
1339,62,1339_62,217,113,2660.6699752
1339,93,1339_93,211,107,3274.3652744
1339,66,1339_66,197,112,3144.15437
1339,13,1339_13,182,93,3671.6141002
1339,79,1339_79,181,86,2097.1547536
1341,42,1341_42,373,201,7393.3649288
1341,107,1341_107,277,168,4672.2891566
1341,14,1341_14,251,128,3462.7994956
1341,17,1341_17,132,65,5428.0762565
1341,21,1341_21,125,73,3774.5454545
1341,66,1341_66,95,43,2854.7717842
1341,53,1341_53,90,31,2648.4716157
1341,34,1341_34,86,48,5287.3563218
1341,114,1341_114,81,45,4525.7452574
1342,50,1342_50,578,349,2754.1353383
1342,87,1342_87,224,119,2568.3997981
1342,30,1342_30,193,130,3060.0292826
1342,40,1342_40,172,97,2510.846746
1342,53,1342_53,158,91,2873.2240437
1342,46,1342_46,157,81,2934.5238095
1342,64,1342_64,156,84,2382.5042882
1342,5,1342_5,148,83,2480.0650936
1342,88,1342_88,122,67,2940.4630651
1343,74,1343_74,490,300,4111.8121276
1343,42,1343_42,153,83,4800.2980626
1343,106,1343_106,141,85,4329.9748111
1343,17,1343_17,135,79,4299.7512437
1343,11,1343_11,130,70,3183.9622641
1343,34,1343_34,101,57,3867.3300166
1343,8,1343_8,98,63,4115.1241535
1343,14,1343_14,92,46,2758.3444593
1343,86,1343_86,84,41,2277.4193548
1344,82,1344_82,1106,623,3143.6848204
1344,14,1344_14,888,497,2866.7944418
1344,86,1344_86,345,176,2376.572327
1344,50,1344_50,164,93,2066.7222685
1344,112,1344_112,149,77,2806.0796645
1344,9,1344_9,143,87,3171.5909091
1344,107,1344_107,139,64,2767.1497584
1344,64,1344_64,136,84,2890.7469342
1344,28,1344_28,122,66,3379.403794
1346,74,1346_74,382,206,3365.7407407
1346,11,1346_11,235,127,3339.3763597
1346,17,1346_17,132,80,5525.210084
1346,21,1346_21,91,45,3714.5877378
1346,25,1346_25,79,42,3184.5342706
1346,76,1346_76,68,40,3775.7009346
1346,1,1346_1,63,39,3759.1836734
1346,67,1346_67,60,30,5013.4680135
1346,35,1346_35,60,29,3450
1348,84,1348_84,303,161,2737.8215654
1348,78,1348_78,204,131,4226.3023058
1348,38,1348_38,162,98,3266
1348,31,1348_31,149,84,2624.2362525
1348,27,1348_27,126,68,1824.6628131
1348,48,1348_48,126,77,3601.7441861
1348,5,1348_5,124,66,2304.1749503
1348,20,1348_20,117,70,2355.8139535
1348,8,1348_8,87,51,3852.8138528
1349,7,1349_7,203,120,3712.2171946
1349,114,1349_114,133,78,4665.5844156
1349,48,1349_48,109,68,3798.4344423
1349,9,1349_9,97,43,3716.3375225
1349,17,1349_17,93,58,5728.7671233
1349,10,1349_10,76,43,5229.9651568
1349,106,1349_106,74,43,5376.2057878
1349,8,1349_8,68,41,4950.5300353
1349,74,1349_74,64,35,3630.4985337
1351,88,1351_88,1157,687,2640.5591302
1351,101,1351_101,273,137,1971.2711531
1351,29,1351_29,234,128,2787.4924104
1351,16,1351_16,183,91,2907.0133964
1351,97,1351_97,154,73,2143.1079895
1351,112,1351_112,148,83,2414.8580968
1351,55,1351_55,135,75,2805.2190121
1351,2,1351_2,132,67,2243.3993399
1351,44,1351_44,131,71,3259.9277978
1353,86,1353_86,314,164,2665.6441718
1353,101,1353_101,290,152,3084.0707965
1353,11,1353_11,283,163,3841.2371134
1353,46,1353_46,162,77,3838.8324873
1353,48,1353_48,149,74,4241.8397626
1353,13,1353_13,142,73,4205.8414464
1353,27,1353_27,140,83,2287.4617737
1353,69,1353_69,140,80,3635.2112676
1353,74,1353_74,140,74,4036.3636363
1354,34,1354_34,956,601,5288.3749488
1354,83,1354_83,281,170,3697.1388695
1354,56,1354_56,268,152,4745.9016393
1354,35,1354_35,139,80,4555.9947299
1354,31,1354_31,137,65,3236.3636364
